filename,language,text,duration
451.txt,es,"Vamos a poner una trampa.",0
452.txt,es,"Sí, una trampa que lo golpea y lo destruye.",0
453.txt,es,"Viene diariamente al templo.",0
454.txt,es,"Allí podríamos capturarlo.",0
455.txt,es,"¡Por supuesto!",0
456.txt,es,"Sí.",0
457.txt,es,"¡Eso sería insensato!",0
458.txt,es,"Especialmente ahora en la Pascua cuando muchos peregrinos están visitando la ciudad.",0
459.txt,es,"No podemos capturarlo.",0
460.txt,es,"Entonces, ¿quieres esperar hasta que la Pascua termine?",0
461.txt,es,"No esperaban.",0
462.txt,es,"Eligieron a su traidor.",0
463.txt,es,"En realidad, el traidor los encontró.",0
464.txt,es,"¡Judas!",0
465.txt,es,"Judas Iscariote, discípulo y amigo de Jesús.",0
466.txt,es,"Quería protegerlo de lo peor pero terminó haciendo exactamente lo contrario.",0
467.txt,es,"Quería su captura, pero no su muerte.",0
468.txt,es,"Él quería un Jesús vivo entre los vivos, no un Jesús muerto puesto en la tumba.",0
469.txt,es,"¿Pero cómo más pudo haber resucitado de la tumba y salvarnos a todos?",0
470.txt,es,"La pena de muerte era necesaria.",0
471.txt,es,"¡Ester!",0
472.txt,es,"¡Ester!",0
473.txt,es,"¿Sara?",0
474.txt,es,"¿Ester?",0
475.txt,es,"Sara.",0
476.txt,es,"¿Cuántos de ellos están aquí hoy?",0
477.txt,es,"Doce y Jesús de Nazaret, su líder.",0
478.txt,es,"¿Lo conoces personalmente?",0
479.txt,es,"No, pero hay mucha charla sobre él.",0
480.txt,es,"Nunca lo conocí en persona.",0
481.txt,es,"¿No sabes lo increíble que actúa?",0
482.txt,es,"¡Sí!",0
483.txt,es,"¿y que cura a los enfermos?",0
484.txt,es,"¡Sí!",0
485.txt,es,"Cómo enseña a nuestro pueblo con ejemplos",0
486.txt,es,"Sí",0
487.txt,es,"¿y nos anima a hacer el bien?",0
488.txt,es,"¡Sí!",0
489.txt,es,"¿Torras?",0
490.txt,es,"¡Torras!",0
491.txt,es,"¡Debemos iluminar la habitación!",0
492.txt,es,"¡Peter, ven!",0
493.txt,es,"No, nunca me lavarás los pies.",0
494.txt,es,"¡Nunca!",0
495.txt,es,"No te das cuenta ahora de lo que estoy haciendo, pero más tarde lo entenderás.",0
496.txt,es,"A menos que te lave, no tienes parte conmigo.",0
497.txt,es,"¡Entonces, Señor, no sólo mis pies sino mis manos y mi cabeza también!",0
498.txt,es,"Aquellos que han tenido un baño necesitan solamente lavar sus pies; todo su cuerpo está limpio.",0
499.txt,es,"Quiero lavarte los pies también.",0
500.txt,es,"¡No, no puedes!",0
501.txt,es,"Soy un sirviente.",0
502.txt,es,"Debería ser el que te lava los pies.",0
503.txt,es,"¿Te das cuenta de lo que hice por ti?",0
504.txt,es,"Me llamas Maestro y Señor, y con razón, porque eso es lo que soy.",0
505.txt,es,"Ahora que yo, vuestro Señor y Maestro, he lavado vuestros pies, también vosotros debéis lavaros los pies unos a otros.",0
506.txt,es,"¡Sígueme!",0
507.txt,es,"He puesto un ejemplo para ti que deberías hacer lo que he hecho por ti.",0
508.txt,es,"En verdad, os digo que ningún siervo es mayor que su señor, ni un mensajero es mayor que el que le envió.",0
509.txt,es,"Jesús, ¿por qué de repente estás tan triste?",0
510.txt,es,"En verdad, te digo que uno de ustedes me va a traicionar.",0
511.txt,es,"¿Quién es?",0
512.txt,es,"¿De quién habla?",0
513.txt,es,"He deseado ansiosamente comer esta Pascua contigo antes de sufrir.",0
514.txt,es,"Porque os digo que no volveré a comer hasta que se cumpla en el reino de Dios.",0
515.txt,es,"Este es mi cuerpo dado por ti.",0
516.txt,es,"Toma y comparte.",0
517.txt,es,"Haz esto en recuerdo de mí.",0
518.txt,es,"Os digo que no beberé de este fruto de la vid de ahora en adelante hasta ese día cuando lo bebo nuevo con vosotros en el reino de mi Padre.",0
519.txt,es,"Esta copa es el nuevo pacto en mi sangre, que se derrama para vosotros.",0
520.txt,es,"Y hay algo más que quiero decirte. ¡No discutas sobre quién es el más grande!",0
521.txt,es,"En cambio, el más grande entre ustedes debe ser como el más joven.",0
522.txt,es,"Y el que gobierna como el que sirve.",0
523.txt,es,"Porque ¿quién es mayor, el que está en la mesa o el que sirve?",0
524.txt,es,"Pero estoy entre vosotros como uno que sirve.",0
525.txt,es,"Ustedes son los que han estado a mi lado en mis pruebas.",0
526.txt,es,"Y os conferí un reino, tal como mi Padre me confería uno, para que comáis y bebáis en mi mesa en mi reino y os sentéis en tronos, juzgando a las doce tribus de Israel.",0
527.txt,es,"¡Judas!",0
528.txt,es,"Lo que estás a punto de hacer, hazlo rápido.",0
529.txt,es,"Señor.",0
530.txt,es,"Estoy listo para ir contigo a prisión y a muerte.",0
531.txt,es,"En verdad, te digo, hoy – sí, esta noche – antes de que el gallo cuervo dos veces me despojarás tres veces.",0
532.txt,es,"Incluso si tengo que morir contigo, nunca te negaré.",0
533.txt,es,"¿Adónde vamos?",0
534.txt,es,"Al jardín de Getsemaní.",0
535.txt,es,"Al Monte de los Olivos.",0
536.txt,es,"Señor, enséñanos a orar, así como Juan enseñó a sus discípulos.",0
537.txt,es,"Cuando reza, di. Padre, santificado sea tu nombre, ¡ven tu reino!",0
538.txt,es,"Oración del Señor en Arameo",0
539.txt,es,"Me gusta este Jesús de Nazaret.",0
540.txt,es,"¡Sígueme! Dijo.",0
541.txt,es,"Síguelo",0
542.txt,es,"¿Pero dónde?",0
543.txt,es,"¿Puedo hacerlo?",0
544.txt,es,"Quiero seguirlo.",0
545.txt,es,"Gracias a Dios. Te encontré.",0
546.txt,es,"Por tu culpa, tuve que dejar el rebaño y te estaba buscando durante mucho tiempo.",0
547.txt,es,"Pero valía la pena el esfuerzo, joven, pequeño cordero.",0
548.txt,es,"Ahora, volvamos al rebaño rápidamente.",0
549.txt,es,"La gente se acerca.",0
550.txt,es,"¿Qué están haciendo aquí en el Garden Gethsemane esta noche?",0
551.txt,es,"¡Padre!",0
552.txt,es,"Padre, si estás dispuesto, toma esta copa de mí; pero no mi voluntad, sino la tuya sea hecha.",0
553.txt,es,"Vengo del Padre y entré en el mundo; ahora me voy del mundo y vuelvo al Padre.",0
554.txt,es,"Padre mío, si no es posible que esta copa sea quitada a menos que la beba, que se haga tu voluntad.",0
555.txt,es,"¡Sígueme!",0
556.txt,es,"¿Por qué estás durmiendo?",0
557.txt,es,"¡Levántate y ora para que no caigas en tentación!",0
558.txt,es,"¡ Temptación!",0
559.txt,es,"¿La traición de Judas?",0
560.txt,es,"¿La desconfianza de Peter?",0
561.txt,es,"Temptación: Probar algo que sé está prohibido.",0
562.txt,es,"Temptación: Haciendo algo que no está permitido.",0
563.txt,es,"Temptación: Trabajar contra el bien – oponerse a él.",0
564.txt,es,"Sígueme, dijo, sabiendo que estaba viendo todo, escondido, fuera de la vista.",0
565.txt,es,"Y lo seguí.",0
566.txt,es,"Jesús estaba sudando sangre.",0
567.txt,es,"¡Sangre!",0
568.txt,es,"Eso es lo asustado que estaba de tortura y duro castigo.",0
569.txt,es,"Sin embargo, se permitió ser capturado, conscientemente y fuera del libre albedrío.",0
570.txt,es,"Sabía el veredicto del día siguiente.",0
571.txt,es,"¿Y qué hay de sus discípulos?",0
572.txt,es,"Todos huyeron.",0
573.txt,es,"Treinta piezas de plata, las puso en mi mesa.",0
574.txt,es,"30",0
575.txt,es,"30",0
576.txt,es,"¡Treinta!",0
577.txt,es,"No diez",0
578.txt,es,"No veinte",0
579.txt,es,"Treinta, por una cuerda.",0
580.txt,es,"Es una cuerda muy fuerte, pero treinta",0
581.txt,es,"¿Qué hago con esto?",0
582.txt,es,"Tal vez compartirlo",0
583.txt,es,"Contigo, tú y tú",0
584.txt,es,"O desperdiciarlo",0
585.txt,es,"Vacaciones",0
586.txt,es,"Un carro nuevo",0
587.txt,es,"Con un caballo",0
588.txt,es,"O tal vez dos, o cuatro, o seis",0
589.txt,es,"Un carro nuevo con techo",0
590.txt,es,"Me acabo de dar cuenta de lo inquieto que me hace la cantidad de dinero.",0
591.txt,es,"Pero ¿por qué el hombre de repente piensa tan extraño?",0
592.txt,es,"¿Y por qué me siento tan distraído y dependiente del mamífero?",0
593.txt,es,"Judas, ¿te has vuelto loco?",0
594.txt,es,"Judas, ¿qué nos has hecho?",0
595.txt,es,"Traicionaste a Jesús.",0
596.txt,es,"Y ahora corres de nosotros, tus amigos.",0
597.txt,es,"Probablemente sabes que estaba mal.",0
598.txt,es,"Pero nadie está sin error.",0
599.txt,es,"Somos amigos de Jesús.",0
600.txt,es,"No puedes huir de esto ahora",0
601.txt,es,"¿No le escuchaste?",0
602.txt,es,"Para mí sus palabras eran incomprensibles a veces también.",0
603.txt,es,"Pero aún así escuché e intenté entenderlo.",0
604.txt,es,"Pero él te perdonará – o ya lo ha hecho.",0
605.txt,es,"¡Procurador honorable de nuestro glorioso emperador romano!",0
606.txt,es,"Estoy cansado.",0
607.txt,es,"¿No puede esperar?",0
608.txt,es,"Si no fuera un criminal tan terrible, no te habríamos molestado tan temprano, pero lo habría castigado de acuerdo con nuestra ley.",0
609.txt,es,"Entonces, ¿de qué crimen le acusas?",0
610.txt,es,"Ha violado nuestras leyes de varias maneras.",0
611.txt,es,"¿Por qué debería importarme?",0
612.txt,es,"Tómenlo ustedes mismos y juzguenlo por su propia ley.",0
613.txt,es,"El Gran Consejo quiere su muerte.",0
614.txt,es,"¿Muerte?",0
615.txt,es,"Ahora llegamos a ti, que es el único que tiene el derecho de condenarlo a muerte.",0
616.txt,es,"¿Qué hizo?",0
617.txt,es,"¡Tiene que morir!",0
618.txt,es,"¿Muere?",0
619.txt,es,"¿Qué ley ha roto?",0
620.txt,es,"Tenemos una ley que dice que él, que se llama el Hijo de Dios, tiene que morir.",0
621.txt,es,"Oímos la blasfemia de su boca.",0
622.txt,es,"¡Blasfemia!",0
623.txt,es,"¿No tienes algo mejor que eso?",0
624.txt,es,"¿No es suficientemente culpable por pretender ser el rey de Israel?",0
625.txt,es,"¡Incita al pueblo a oponerse al Emperador!",0
626.txt,es,"¿Escuchas de lo que te acusan?",0
627.txt,es,"¿Qué dices?",0
628.txt,es,"Mira, se calla.",0
629.txt,es,"No lo niega.",0
630.txt,es,"Se mantiene callado y por lo tanto reconoce su crimen.",0
631.txt,es,"¡Condenarlo!",0
632.txt,es,"¿Puedes oír sus quejas?",0
633.txt,es,"¿Cómo respondes?",0
634.txt,es,"¿No sabes que tengo el poder de decidir si crucificarte o liberarte?",0
635.txt,es,"No tendrías ningún poder si no te fuera dado desde arriba.",0
636.txt,es,"¿Eres el rey de los judíos?",0
637.txt,es,"¿Es tu propia idea o otros hablaron contigo de mí?",0
638.txt,es,"¿Soy judío?",0
639.txt,es,"Tu propio pueblo y sus jefes te entregaron a mí.",0
640.txt,es,"Te acusan de llamarte rey de los judíos.",0
641.txt,es,"Mi reino no es de este mundo",0
642.txt,es,"Si fuera así, mis sirvientes lucharían para evitar mi arresto por los líderes judíos, pero ahora mi reino es de otro lugar.",0
643.txt,es,"¡Eres un rey, entonces!",0
644.txt,es,"¿Dónde está tu reino?",0
645.txt,es,"Dices que soy un rey.",0
646.txt,es,"De hecho, la razón por la que nací y vine al mundo es para testificar la verdad.",0
647.txt,es,"Todo el mundo al lado de la verdad me escucha.",0
648.txt,es,"¿Qué es la verdad?",0
649.txt,es,"¡Cuál es la verdad en Jerusalén que decido!",0
650.txt,es,"Caiaphas, lo haré azotar.",0
651.txt,es,"Eso debería vencer a la locura de él",0
652.txt,es,"¡Lánzalo!",0
653.txt,es,"¡Mi amor, espera!",0
654.txt,es,"¿Qué quieres?",0
655.txt,es,"Te lo ruego.",0
656.txt,es,"No tienes nada que ver con ese hombre inocente.",0
657.txt,es,"Porque hoy he sufrido mucho en un sueño por él.",0
658.txt,es,"Piden su muerte.",0
659.txt,es,"Está siendo azotado.",0
660.txt,es,"Eso lo cambiará como todos los demás.",0
661.txt,es,"¿Qué mal ha hecho?",0
662.txt,es,"Si lo supiera.",0
663.txt,es,"Dicen que es blasfemo.",0
664.txt,es,"¡Deja de látigo, amor mío, basta!",0
665.txt,es,"Es alguien muy especial.",0
666.txt,es,"¡Es suficiente!",0
667.txt,es,"¡Suficiente, dije!",0
668.txt,es,"¿Te has vuelto loco?",0
669.txt,es,"Dije que lo azotes, no",0
670.txt,es,"¿Siempre tengo que lidiar con los imbéciles?",0
671.txt,es,"Dale un manto.",0
672.txt,es,"Una corona.",0
673.txt,es,"Ahora eres un rey.",0
674.txt,es,"La ropa te hace parecer uno.",0
675.txt,es,"Llévate a tu prisionero.",0
676.txt,es,"No lo condenaré a muerte.",0
677.txt,es,"Esposa, ven.",0
678.txt,es,"¿No es un acto de traición llamarse rey en la provincia del Emperador?",0
679.txt,es,"¿No merece la muerte por ello?",0
680.txt,es,"¡Sí, tiene que morir!",0
681.txt,es,"¿No es suficientemente culpable por traer perturbaciones a todo el país, hasta Jerusalén?",0
682.txt,es,"Exigimos su muerte.",0
683.txt,es,"Él se burla públicamente y conscientemente de Dios.",0
684.txt,es,"Y eso es punible con la muerte.",0
685.txt,es,"Caiaphas, ¿por qué?",0
686.txt,es,"¡Mira, Nicodemo y sus seguidores!",0
687.txt,es,"¡Ridículo!",0
688.txt,es,"Hermanos, no los escuchen.",0
689.txt,es,"Han ejecutado a otros profetas antes.",0
690.txt,es,"Son sabios y se llaman eruditos.",0
691.txt,es,"Sin embargo, también estás cegado por el odio, la envidia y el auge.",0
692.txt,es,"¡No le escuches!",0
693.txt,es,"¡No te engañes!",0
694.txt,es,"¡Escucha a tu Sumo Sacerdote, Caifás!",0
695.txt,es,"¡Alabados sean los hijos de Abraham!",0
696.txt,es,"Salvar a nuestra gente de la desgracia y la ruina.",0
697.txt,es,"¡Crucifícalo!",0
698.txt,es,"¡Tiene que morir!",0
699.txt,es,"¿Puedes oír sus gritos?",0
700.txt,es,"¿Sabes lo que significa eso?",0
701.txt,es,"Pero es común liberar a alguien de prisión en grandes festividades.",0
702.txt,es,"Entonces, ¿quieres que libere a este rey, Jesús?",0
703.txt,es,"¡No, él no! ¡Él no!",0
704.txt,es,"¡Liberen a Jesús!",0
705.txt,es,"¿Quién más entonces?",0
706.txt,es,"¡Barabbas!",0
707.txt,es,"¡Barabbas!",0
708.txt,es,"¡Jesús!",0
709.txt,es,"¡Jesús!",0
710.txt,es,"¿Barabbas?",0
711.txt,es,"Pero es un asesino",0
712.txt,es,"¿Qué crimen ha cometido Jesús?",0
713.txt,es,"¿Qué?",0
714.txt,es,"Él es un falso profeta.",0
715.txt,es,"Se llama Mesías.",0
716.txt,es,"¡Pilate, danos a Barabbas!",0
717.txt,es,"¿Y qué hay de Jesús?",0
718.txt,es,"¡Crucifícalo, crucificarlo!",0
719.txt,es,"¡Escucha, procurador, la gente quiere su muerte!",0
720.txt,es,"¿Quieres que crucifique tu Mesías?",0
721.txt,es,"¡Si no, no eres amigo del Emperador!",0
722.txt,es,"Procurador honorable, ¿por qué es tan vacilante para hacer un veredicto?",0
723.txt,es,"No hace mucho tiempo tuviste cerca de cien personas, que protestaron contra el Emperador, golpeadas hasta la muerte por soldados sin juicio legal",0
724.txt,es,"¿Y ahora dudas?",0
725.txt,es,"¡Entonces así sea!",0
726.txt,es,"Soy inocente de la sangre de este hombre.",0
727.txt,es,"¡Es tu responsabilidad!",0
728.txt,es,"¡Así que crucificarlo!",0
729.txt,es,"¿Qué tan cruel puede ser un humano para otro?",0
730.txt,es,"Él ha sufrido tal tortura por nosotros, quebraron su cuerpo, herida por herida.",0
731.txt,es,"Pero no pudieron romper su voluntad.",0
732.txt,es,"Hasta el final, su mensaje era amor.",0
733.txt,es,"Quería ayudarlo, ¿pero cómo?",0
734.txt,es,"Sus ojos, claros y encantadores, dijeron. Sígueme, Poncio Pilato, mi marido y un buen padre, no quería su muerte.",0
735.txt,es,"¡No!",0
736.txt,es,"Pero la maldita gente, que no creía que fuera nuestro Salvador, amenazó a mi esposo.",0
737.txt,es,"Tenía que mandar su crucifixión",0
738.txt,es,"¡Tenía que hacerlo!",0
739.txt,es,"¡Tenía que hacerlo!",0
740.txt,es,"Jesús era como un cordero llevado a la matanza.",0
741.txt,es,"¡Yo también quería ir a Golgotha!",0
742.txt,es,"Pero el soñador se negó a llevarme.",0
743.txt,es,"Nadie me habría reconocido. Tuve esta bufanda.",0
744.txt,es,"Te lo digo. ¡No puedo llevarte!",0
745.txt,es,"¡Por favor, llévame contigo!",0
746.txt,es,"No, no quiero.",0
747.txt,es,"Ni siquiera entiendo por qué tiene que ser crucificado.",0
748.txt,es,"No se opuso a ellos.",0
749.txt,es,"Lo acusan de blasfemia.",0
750.txt,es,"Explica e interpreta los guiones y las leyes de sus antepasados.",0
751.txt,es,"De eso lo acusan.",0
752.txt,es,"Hace que las cosas que se conocen desde tiempos antiguos sean accesibles de una manera nueva.",0
753.txt,es,"¿Mezcla lo viejo con lo nuevo?",0
754.txt,es,"Entonces no me sorprende que lo amenacen.",0
755.txt,es,"Tienen miedo y se defienden.",0
756.txt,es,"Saben que si no guardan lo viejo, muchas cosas seguras y estables desaparecerían.",0
757.txt,es,"Tienen miedo de las novedades.",0
758.txt,es,"¡Voy a Golgotha!",0
759.txt,es,"¡Llévame contigo!",0
760.txt,es,"Está prohibido.",0
761.txt,es,"No.",0
762.txt,es,"¡Por favor!",0
763.txt,es,"Pero mujer, ¿verdad?",0
764.txt,es,"¡Eres la esposa de Pontius Pilate!",0
765.txt,es,"Lo sé.",0
766.txt,es,"¡Por favor!",0
767.txt,es,"No puedo.",0
768.txt,es,"¡Vamos, adelante!",0
769.txt,es,"¿o quieres que te lleve?",0
770.txt,es,"¡Ja, ja, ja, ja!",0
771.txt,es,"¡Apúrate, mujer, y luego vete!",0
772.txt,es,"¡Sígueme!",0
773.txt,es,"¡Ahora vamos, maldita sea!",0
774.txt,es,"Idiota, ¿por qué te caes?",0
775.txt,es,"¡Levántate y sigue!",0
776.txt,es,"¡Oye, hombre!",0
777.txt,es,"Tú, allá atrás.",0
778.txt,es,"¡Ven a ayudarlo a llevar la cruz!",0
779.txt,es,"¿Yo?",0
780.txt,es,"¿Pero por qué yo?",0
781.txt,es,"No preguntes.",0
782.txt,es,"¡Es una orden!",0
783.txt,es,"Verónica",0
784.txt,es,"Verónica",0
785.txt,es,"Verónica, ¿cuál es el problema?",0
786.txt,es,"Nunca he estado tan cerca de él, su rostro está herido, pero no hay odio",0
787.txt,es,"¡Sígueme!",0
788.txt,es,"¡Sígueme!",0
789.txt,es,"Él realmente es el Hijo de Dios.",0
790.txt,es,"Sí.",0
791.txt,es,"¡Él realmente es el Hijo de Dios!",0
792.txt,es,"¡Verónica, vamos!",0
793.txt,es,"¿Pero por qué?",0
794.txt,es,"Verónica, el que ayuda a llevar la cruz, ¡es mi tío Simon de Cirene!",0
795.txt,es,"Yo también lo ayudé, pero luego los soldados me persiguieron.",0
796.txt,es,"¿Qué está pasando?",0
797.txt,es,"¡No puedo ver nada!",0
798.txt,es,"Chico, siéntese en mis hombros, tendrá una mejor vista, y díganos lo que ve.",0
799.txt,es,"La cruz está en el suelo.",0
800.txt,es,"Ahora los soldados rasgan la ropa de su cuerpo.",0
801.txt,es,"Y ahora lo tiran al suelo",0
802.txt,es,"Dos soldados pelean por su ropa.",0
803.txt,es,"¿Su ropa?",0
804.txt,es,"Como fue profetizado.",0
805.txt,es,"Ellos dividen su ropa entre ellos y echan suertes por su ropa.",0
806.txt,es,"Un soldado tiene grandes uñas en la mano.",0
807.txt,es,"¡Son enormes!",0
808.txt,es,"Y ahora, oh no",0
809.txt,es,"Eso no es nada para tus ojos.",0
810.txt,es,"Mejor vuelve.",0
811.txt,es,"Y encima, hay una inscripción.",0
812.txt,es,"No sé lo que está escrito en él.",0
813.txt,es,"Probablemente su nombre.",0
814.txt,es,"Gloria a ti, rey de los judíos.",0
815.txt,es,"Deja de burlarte de él.",0
816.txt,es,"Somos bandidos y merecemos castigo.",0
817.txt,es,"No lo hace.",0
818.txt,es,"¡Oye, rey!",0
819.txt,es,"¡Baja de tu cruz y ayúdanos!",0
820.txt,es,"Eli, Eli, lema sabachthani.",0
821.txt,es,"¡Está llamando a Elijah!",0
822.txt,es,"Ni siquiera Elijah puede salvarte ahora.",0
823.txt,es,"Dios mío, Dios mío, ¿por qué me has abandonado?",0
824.txt,es,"Él salvó a otros, pero no puede salvarse a sí mismo!",0
825.txt,es,"¡Él es el rey de Israel!",0
826.txt,es,"Déjale bajar de la cruz ahora, y creeremos en él.",0
827.txt,es,"¡Tú, que vas a destruir el templo y construirlo en tres días, sálvate!",0
828.txt,es,"¡Baja de la cruz, si eres el Hijo de Dios!",0
829.txt,es,"Padre, perdónalos",0
830.txt,es,"Si eres realmente el Hijo encarnado de Dios",0
831.txt,es,"Jesús, recuerdame cuando vengas a tu reino.",0
832.txt,es,"En verdad, te lo digo, hoy estarás conmigo en el paraíso.",0
833.txt,es,"¡John, tu madre también!",0
834.txt,es,"Mujer, tu hijo también.",0
835.txt,es,"¡Tengo sed!",0
836.txt,es,"¡Aquí tienes!",0
837.txt,es,"¡Está acabado!",0
838.txt,es,"¡Seguro que era el Hijo de Dios!",0
839.txt,es,"Padre, en tus manos encomiendo mi espíritu.",0
840.txt,es,"El centurión, viendo lo que había sucedido, alababa a Dios y decía. Seguro que era un hombre justo.",0
841.txt,es,"Cuando todo el pueblo que se había reunido para presenciar esta vista vio lo que sucedió, golpearon sus pechos y se fueron.",0
842.txt,es,"Pero todos los que lo conocían estaban a distancia",0
843.txt,es,"Había un hombre llamado José, un miembro del Consejo, un hombre bueno y recto, que no había consentido en su decisión y acción.",0
844.txt,es,"Vino del pueblo judeano de Arimathea.",0
845.txt,es,"Él fue a Pilato y pidió el cuerpo de Jesús.",0
846.txt,es,"Y luego tomaron su cuerpo de la cruz y lo entomaron.",0
847.txt,es,"Cuando estaba bajo la cruz, vi a María, su madre.",0
848.txt,es,"Estuvo con él todo el tiempo y lo soportó. Una madre tan fuerte, cariñosa y buena.",0
849.txt,es,"Su boca no dijo nada, pero su corazón lo dijo todo.",0
850.txt,es,"He aquí la sierva del Señor. Hazme conforme a tu palabra.",0
851.txt,es,"Sí, todo esto cambió toda mi vida.",0
852.txt,es,"Estoy feliz y agradecido de que Jesús te envió para encontrarme.",0
853.txt,es,"Mi manada se alimenta fuera de la puerta de la ciudad.",0
854.txt,es,"No quiero dejarlo solo por mucho tiempo.",0
855.txt,es,"¡La paz sea contigo!",0
856.txt,es,"¡Espera!",0
857.txt,es,"¡La paz sea contigo!",0
858.txt,es,"No quiero caminar solo por la ciudad.",0
859.txt,es,"Me uniré a ti.",0
860.txt,es,"Paul, déjame mostrarte algo.",0
861.txt,es,"Mujer, has estado muy callada.",0
862.txt,es,"¿Has conocido a Jesús también?",0
863.txt,es,"Sí, lo hice. Cuando sufrió en la cruz, estaba cerca de él hasta que murió.",0
864.txt,es,"Aunque los soldados se burlaron y lo golpearon, había amor en sus ojos.",0
865.txt,es,"La crucifixión fue la peor.",0
866.txt,es,"¿Por qué no hablas de esto?",0
867.txt,es,"Me sorprendió cuando viniste.",0
868.txt,es,"¿Por qué?",0
869.txt,es,"Porque te conozco.",0
870.txt,es,"Ya nos conocemos.",0
871.txt,es,"Cuando tuviste el diácono joven Stephen apedreado.",0
872.txt,es,"¡Te escuché dar la orden, Saul!",0
873.txt,es,"Ya no soy el Saul que conociste.",0
874.txt,es,"Jesús me ha cambiado.",0
875.txt,es,"Me convertí. Abrió mis ojos y me mostró una nueva manera, que ahora sigo.",0
876.txt,es,"Ve y bautízate y deja que todo el mundo sepa las buenas noticias.",0
877.txt,es,"¡Toma este paño, este milagro, que Jesús dejó atrás, está vivo!",0
878.txt,es,"Jesús vivió entre nosotros como un humano y se sacrificó.",0
879.txt,es,"Mujer, ¿cómo te llamas?",0
880.txt,es,"Veronica.",0
881.txt,es,"Paul, te perdono desde el fondo de mi corazón.",0
882.txt,es,"¿Qué me perdonas?",0
883.txt,es,"Stephen era mi hermano menor, la paz sea contigo, siempre.",0
884.txt,es,"Increíble..",0
885.txt,es,"no, no",0
886.txt,es,"eso es imposible",0
887.txt,es,"¡No lo creo!",0
888.txt,es,"Thomas, ¿qué pasa?",0
889.txt,es,"¡No lo creo!",0
890.txt,es,"¿Qué no crees?",0
891.txt,es,"Que Jesús está vivo y la tumba vacía.",0
892.txt,es,"Queríamos calentar su cuerpo, pero la tumba estaba vacía.",0
893.txt,es,"La tumba estaba abierta.",0
894.txt,es,"La piedra pesada rodó a un lado.",0
895.txt,es,"¡No lo creo!",0
896.txt,es,"Sólo había las telas en las que estaba envuelto.",0
897.txt,es,"Un ángel.",0
898.txt,es,"Un ángel blanco de nieve.",0
899.txt,es,"¡No lo creo!",0
900.txt,es,"Se preguntó. ¿Por qué buscas a los vivos entre los muertos?",0
901.txt,es,"Y entonces dijo que Jesús no está allí, ha resucitado.",0
902.txt,es,"Risen, ¿cómo? Me pregunté.",0
903.txt,es,"¡No lo creo!",0
904.txt,es,"El ángel respondió. Recuerda cómo te lo dijo, mientras todavía estaba contigo en Galilea. El Hijo del Hombre debe ser entregado a las manos de los pecadores",0
905.txt,es,"ser crucificado",0
906.txt,es,"y el tercer día ser resucitado de nuevo.",0
907.txt,es,"¡No creo que nuestro Señor esté vivo!",0
908.txt,es,"John y yo lo hemos conocido.",0
909.txt,es,"¡No lo creo!",0
910.txt,es,"Sí, en el camino a Emaús, nos explicó los guiones.",0
911.txt,es,"Pero sólo lo reconocemos cuando rompió el pan.",0
912.txt,es,"¿Y realmente crees que Jesús está vivo?",0
913.txt,es,"¡Sí, porque hemos visto al Señor!",0
914.txt,es,"¡No lo creo!",0
915.txt,es,"A menos que vea las marcas de uñas en sus manos y ponga mi dedo donde estaban las uñas, y ponga mi mano en su lado, no creeré.",0
916.txt,es,"¡La paz sea contigo!",0
917.txt,es,"¡Jesús!",0
918.txt,es,"¡Jesús!",0
919.txt,es,"¡La paz sea contigo!",0
920.txt,es,"Tomás, pon tu dedo aquí; mira mis manos, extiende tu mano y ponlo en mi lado, deja de dudar y creer.",0
921.txt,es,"¡Mi Señor y mi Dios!",0
922.txt,es,"Porque me has visto, has creído.",0
923.txt,es,"Bienaventurados los que no han visto y aún han creído.",0
924.txt,es,"Jesús, perdona mis dudas.",0
925.txt,es,"Toda autoridad en el cielo y en la tierra me ha sido dada.",0
926.txt,es,"El verdadero amor es el mensaje del Señor.",0
927.txt,es,"Nos guía, incluso si no lo notamos.",0
928.txt,es,"¡Aleluya!",0
929.txt,es,"El perdón es un regalo.",0
930.txt,es,"Deleita y satisface a los hombres.",0
931.txt,es,"¡Aleluya!",0
932.txt,es,"Los que buscan los signos y los reconocen lo encontrarán.",0
933.txt,es,"¡Aleluya!",0
934.txt,es,"Para dar el paso correcto, aunque parezca difícil.",0
935.txt,es,"¡Aleluya!",0
936.txt,es,"Ni con tus ojos, ni con tu mente, sino con tu corazón escucharás su mensaje.",0
937.txt,es,"¡Aleluya!",0
938.txt,es,"Por lo tanto, vayan y hagan discípulos de todas las naciones, bautizándolos en el nombre de mi Padre y enseñándoles a obedecer todo lo que os he mandado.",0
939.txt,es,"No tengas miedo, sé valiente.",0
940.txt,es,"Y seguramente, siempre estoy contigo, hasta el final de la edad.",0
941.txt,es,"¡Sígueme!",0
942.txt,es,"¡Aleluya!",0
943.txt,es,"Querido Jesús, ¿es éste el fin?",0
944.txt,es,"No, Ramos, es el comienzo.",0
945.txt,es,"¡Aleluya!",0
0.txt,fr,"Grand-père, allez !",0
1.txt,fr,"J'arrive, Hanka !",0
2.txt,fr,"Tu m'as dit de me suivre. Mais vous n'êtes pas !",0
3.txt,fr,"Si seulement je pouvais",0
4.txt,fr,"Mais grand-père, tu n'es pas encore si vieux.",0
